index,question,reasoning,answer
10,"B씨는 연 2.8% 변동금리로 9억 3천만 원을 4개월 동안 원리금균등상환 방식으로 전월세보증금대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
B씨는 연 2.8% 변동금리로 9억 3천만 원을 4개월 동안 원리금균등상환 방식으로 대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자를 계산하기 위해 다음과 같은 과정을 거칩니다.

먼저 월 이자율을 계산합니다. 연 이자율 2.8%를 12개월로 나누어 월 이자율을 구합니다.
<calc>2.8 / 12 / 100</calc>
월 이자율 = <result>0.0023333333333333335</result>

다음으로 매월 상환해야 하는 금액을 계산합니다. 원리금균등상환 방식에서는 매월 상환금액이 일정합니다. 이를 계산하기 위해 다음 공식을 사용합니다.
<calc>930000000 * (0.0023333333333333335 * (1 + 0.0023333333333333335)**4) / ((1 + 0.0023333333333333335)**4 - 1)</calc>
매월 상환금액 = <result>234828320.445</result>

총 상환금액을 계산합니다. 매월 상환금액에 대출 기간인 4개월을 곱합니다.
<calc>234828320.445 * 4</calc>
총 상환금액 = <result>939313281.78</result>

마지막으로 총 상환금액에서 원금을 뺀 금액이 대출 기간 동안 내야 하는 이자가 됩니다.
<calc>939313281.78 - 930000000</calc>
이자 = <result>9313281.78</result>

따라서 B씨가 대출 기간 동안 내야 하는 이자는 5431321.78원입니다.
</think>
<answer>5431321.78</answer>",5431321.78
11,"C씨는 7억 3천만 원을 연 4.34% 고정금리로 275개월 동안 만기일시상환 방식으로 주택담보대출을 받았습니다. 대출 91개월 후 1억 8천 2백 5십만 원을 중도상환하였고, 중도상환수수료는 없습니다. 이 경우, 전체 상환 기간 동안 총 이자 부담 비용은?","<think>
먼저, 대출 원금은 7억 3천만 원이고, 연 이자율은 4.34%입니다. 대출 기간은 275개월이며, 중도상환은 대출 후 91개월에 1억 8천 2백 5십만 원을 상환합니다. 중도상환수수료는 없습니다.

대출 기간 동안의 총 일수는 <calc>275 * 30</calc>입니다. 이는 <result>8250</result>일입니다. 중도상환까지의 일수는 <calc>91 * 30</calc>입니다. 이는 <result>2730</result>일입니다. 중도상환 후 남은 일수는 <calc>8250 - 2730</calc>입니다. 이는 <result>5520</result>일입니다.

중도상환 전까지의 이자는 다음과 같이 계산됩니다:
<calc>730000000 * (4.34 / 100) * (2730 / 365)</calc>
이는 <result>237,073,972.60</result>원입니다.

중도상환 후 남은 원금은 <calc>730000000 - 182500000</calc>입니다. 이는 <result>547,500,000</result>원입니다. 중도상환 후 남은 기간 동안의 이자는 다음과 같이 계산됩니다:
<calc>547500000 * (4.34 / 100) * (5520 / 365)</calc>
이는 <result>359,242,027.40</result>원입니다.

따라서 전체 상환 기간 동안 총 이자 부담 비용은 <calc>237073972.60 + 359242027.40</calc>입니다. 이는 <result>596,316,000.00</result>원입니다.
</think>
<answer>596316000.0</answer>",596316000.0
12,"A씨는 2,822,800,000원을 375일 동안 연 6.58% 단리로 예치했습니다. 이 상품은 비과세 상품입니다. 만기 시 수령할 원금과 이자의 합계는 얼마인가요?","<think>
A씨는 2,822,800,000원을 375일 동안 연 6.58% 단리로 예치했습니다. 이 상품은 비과세 상품이므로 이자에 대한 세금이 없습니다. 단리 계산법에 따라 이자를 계산한 후, 원금에 이자를 더하여 만기 시 수령할 금액을 구할 수 있습니다.

먼저, 이자를 계산합니다. 이자는 원금에 연 이자율을 곱하고, 이를 다시 예치 기간(일수)을 365일로 나눈 값입니다.
이자 = <calc>2,822,800,000 * (6.58 / 100) * (375 / 365)</calc>
이자 = <result>191,082,013.70</result>

이제 원금에 이자를 더하여 만기 시 수령할 금액을 계산합니다.
만기 시 수령할 금액 = <calc>2,822,800,000 + 191,082,013.70</calc>
만기 시 수령할 금액 = <result>3,013,629,013.70</result>
</think>
<answer>3,013,629,013.70</answer>",3013629013.7
13,"A씨는 1,152,500,000원을 일시불로 예치하는 비과세 복리 예금 상품에 가입했습니다. 기본 연이율은 4.41%이며, 예치 기간은 32개월입니다. 단, 10개월 후 중도해지가 가능하며, 중도해지 이율은 3.969%가 적용됩니다. 10개월 후 중도해지 시 받게 되는 총 금액은 얼마인가요?","<think>
A씨는 1,152,500,000원을 예치하고 10개월 후 중도해지를 선택합니다. 중도해지 시 적용되는 연이율은 3.969%입니다. 이율은 월 단위로 계산되므로, 월 이율은 3.969%를 12로 나눈 값입니다. 이를 바탕으로 10개월 동안의 복리 계산을 수행합니다.

먼저 월 이율을 계산합니다:
<calc>3.969 / 12</calc>
월 이율 = <result>0.33075</result>%

다음으로, 10개월 동안의 복리 계산을 수행합니다:
<calc>1,152,500,000 * (1 + 0.0033075) ** 10</calc>
총 금액 = <result>1,191,191,323.37</result>

따라서, A씨가 10개월 후 중도해지 시 받게 되는 총 금액은 1,191,191,323.37원입니다.
</think>
<answer>1,191,191,323.37</answer>",1191191323.37
14,"B씨는 연 4.2% 고정금리로 1억 8천만 원을 2년 동안 원리금균등상환 방식으로 전월세보증금대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
B씨는 연 4.2% 고정금리로 1억 8천만 원을 2년 동안 원리금균등상환 방식으로 대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자를 계산하기 위해 다음과 같은 과정을 거칩니다.

먼저 월 이자율을 계산합니다. 연 이자율 4.2%를 12개월로 나누면 월 이자율이 됩니다.
<calc>4.2 / 12 / 100</calc>
월 이자율 = <result>0.0035</result>

대출 기간은 2년이므로 총 24개월입니다.
<calc>2 * 12</calc>
총 기간 = <result>24</result>

월 상환금액을 계산하기 위해 다음 공식을 사용합니다:
월 상환금액 = <calc>180000000 * (0.0035 * (1 + 0.0035) ** 24) / ((1 + 0.0035) ** 24 - 1)</calc>
월 상환금액 = <result>7850187.475</result>

총 상환금액은 월 상환금액에 총 기간을 곱하여 계산합니다.
<calc>7850187.475 * 24</calc>
총 상환금액 = <result>188404499.4</result>

대출 기간 동안 내야 하는 총 이자는 총 상환금액에서 원금을 뺀 값입니다.
<calc>188404499.4 - 180000000</calc>
총 이자 = <result>7980459.4</result>
</think>
<answer>7980459.4</answer>",7980459.4
15,"B씨는 연 6.09% 변동금리로 1,840,600,000원을 50개월 동안 원리금균등상환 방식으로 신용대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
B씨는 연 6.09% 변동금리로 1,840,600,000원을 50개월 동안 원리금균등상환 방식으로 신용대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자를 계산하기 위해 다음과 같은 과정을 거칩니다.

먼저 월 이자율을 계산합니다. 연 이자율을 12로 나누고 100으로 나누어 월 이자율을 구합니다.
<calc>6.09 / 12 / 100</calc>
월 이자율 = <result>0.005075</result>

그 다음, 월 상환금을 계산합니다. 월 상환금은 다음과 같은 공식으로 계산됩니다.
<calc>1,840,600,000 * (0.005075 * (1 + 0.005075)**50) / ((1 + 0.005075)**50 - 1)</calc>
월 상환금 = <result>41772668.74388422</result>

총 상환금액을 계산합니다. 총 상환금액은 월 상환금에 대출 기간(50개월)을 곱하여 구합니다.
<calc>40,174,668.74 * 50</calc>
총 상환금액 = <result>2088633437.194211</result>

마지막으로, 총 이자를 계산합니다. 총 이자는 총 상환금액에서 원금을 뺀 값입니다.
<calc>2,008,733,437.19 - 1,840,600,000</calc>
총 이자 = <result>248033437.194211</result>

따라서, 대출 기간 동안 내야 하는 이자는 248,133,437.19원입니다.
</think>
<answer>248033437.19</answer>",248033437.19
16,"B씨는 생활비로 961,000,000원을 연 4.32% 고정금리로 1년 동안 만기일시상환 방식으로 대출받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
B씨는 961,000,000원을 연 4.32% 고정금리로 1년 동안 만기일시상환 방식으로 대출받았습니다. 만기일시상환 방식은 대출 기간 동안 원금을 상환하지 않고, 만기일에 원금과 이자를 함께 상환하는 방식입니다. 따라서 대출 기간 동안 발생하는 이자만 계산하면 됩니다.

이자는 원금에 연 이자율을 곱하고, 이를 다시 대출 기간에 해당하는 일수로 나누어 계산합니다. 

먼저, 원금에 연 이자율을 곱합니다.
<calc>961000000 * (4.32 / 100)</calc>
이자 = <result>41515200.0</result>

이제 이를 1년(365일) 동안의 이자로 계산합니다.
<calc>41491200 * (365 / 365)</calc>
이자 = <result>41515200.0</result>

따라서 B씨가 1년 동안 내야 하는 이자는 41,491,200원입니다.
</think>
<answer>41515200.0</answer>",41515200.0
17,"A씨는 1,889,400,000원을 3년 만기 정기예금에 일시불로 예치했습니다. 기본 금리는 연 4.64%의 복리이며, 이자는 만기일에 일괄 지급됩니다. 이자소득세(15.4%)가 공제됩니다. 1년 후 중도해지가 가능하며, 중도해지 이율 2.784%가 적용됩니다. 1년 후 중도해지 시 수령할 원금과 이자의 합계는 얼마인가요?","<think>
A씨는 1,889,400,000원을 1년 후 중도해지할 경우, 중도해지 이율 2.784%가 적용됩니다. 따라서 1년 후의 원금과 이자의 합계를 계산하기 위해 다음과 같은 과정을 거칩니다.

먼저, 1년 후의 원금과 이자를 계산합니다. 원금에 중도해지 이율을 적용하여 1년 후의 금액을 계산합니다.
<calc>1,889,400,000 * (1 + 2.784 / 100)</calc>
이자 포함 금액 = <result>1942000896.0000002</result>

이 금액에서 원금을 뺀 이자를 계산합니다.
<calc>1,942,000,960 - 1,889,400,000</calc>
이자 = <result>52600896.00000024</result>

이자소득세를 계산합니다.
<calc>52,600,960 * 15.4 / 100</calc>
이자소득세 = <result>8100537.9840000365</result>

최종적으로 1년 후 중도해지 시 수령할 금액은 이자소득세를 뺀 금액입니다.
<calc>1,942,000,960 - 8,098,548.64</calc>
최종 수령 금액 = <result>1933900358.0160003</result>
</think>
<answer>1933900358.02</answer>",1933900358.02
18,"B씨는 생활비를 위해 2년 동안 연 5.39% 고정금리로 962,400,000원을 만기일시상환 방식으로 대출받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
B씨는 2년 동안 연 5.39%의 고정금리로 962,400,000원을 대출받았습니다. 만기일시상환 방식이므로 대출 기간 동안 발생하는 이자를 계산해야 합니다. 

이자는 원금에 연이율을 곱하고, 이를 다시 대출 기간에 해당하는 일수로 나누어 계산합니다. 대출 기간은 2년이므로 730일입니다.

이자 계산식은 다음과 같습니다:
이자 = 원금 * (연이율 / 100) * (대출 기간(일) / 365)

원금 = 962,400,000원
연이율 = 5.39%
대출 기간 = 730일

따라서 이자는 다음과 같이 계산됩니다:
<calc>962,400,000 * (5.39 / 100) * (730 / 365)</calc>
이자 = <result>103,746,720.0</result>

따라서 B씨가 2년 동안 내야 하는 이자는 103,746,720.0원입니다.
</think>
<answer>103746720.0</answer>",103746720.0
19,"김씨는 중고차를 담보로 686,500,000원을 연 4.84% 고정금리로 17개월 동안 원리금균등상환 방식으로 대출받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
김씨는 중고차를 담보로 686,500,000원을 연 4.84% 고정금리로 17개월 동안 원리금균등상환 방식으로 대출받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자를 계산하기 위해 다음과 같은 과정을 거칩니다.

먼저, 월 이자율을 계산합니다. 연 이자율 4.84%를 12개월로 나누어 월 이자율을 구합니다.
<calc>4.84 / 12 / 100</calc>
월 이자율 = <result>0.004033333333333333</result>

다음으로, 매월 상환해야 하는 금액을 계산합니다. 원리금균등상환 방식에서는 매월 상환금액이 일정합니다. 이를 계산하기 위해 다음 공식을 사용합니다:
<calc>686500000 * (0.004033333333333333 * (1 + 0.004033333333333333) ** 17) / ((1 + 0.004033333333333333) ** 17 - 1)</calc>
매월 상환금액 = <result>41863965.75809371</result>

총 상환금액은 매월 상환금액에 대출 기간(17개월)을 곱하여 계산합니다.
<calc>41882601.05 * 17</calc>
총 상환금액 = <result>711687417.887593</result>

대출 기간 동안 내야 하는 이자는 총 상환금액에서 원금을 뺀 값입니다.
<calc>711004217.85 - 686500000</calc>
이자 = <result>25187417.88759303</result>

따라서, 김씨가 대출 기간 동안 내야 하는 이자는 25,187,417.85원입니다.
</think>
<answer>25187417.89</answer>",25187417.89
20,"B씨는 연 6.44% 고정금리로 8억 9천만 원을 394개월 동안 원리금균등상환 방식으로 주택담보대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
B씨는 연 6.44% 고정금리로 8억 9천만 원을 394개월 동안 원리금균등상환 방식으로 주택담보대출을 받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자를 계산하기 위해 다음과 같은 과정을 거칩니다.

먼저 월 이자율을 계산합니다. 연 이자율 6.44%를 12개월로 나누어 월 이자율을 구합니다.
<calc>6.44 / 12 / 100</calc>
월 이자율 = <result>0.0053666667</result>

그 다음, 매월 상환해야 하는 금액을 계산합니다. 원리금균등상환 방식에서는 매월 상환금액이 일정합니다. 이를 계산하는 공식은 다음과 같습니다.
<calc>890000000 * (0.0053666667 * (1 + 0.0053666667)**394) / ((1 + 0.0053666667)**394 - 1)</calc>
매월 상환금액 = <result>5999441.64</result>

이제 총 상환금액을 계산합니다. 매월 상환금액에 총 상환 기간인 394개월을 곱합니다.
<calc>5999441.64 * 394</calc>
총 상환금액 = <result>2361858274.42</result>

마지막으로 총 이자를 계산합니다. 총 상환금액에서 원금을 뺍니다.
<calc>2361858274.42 - 890000000</calc>
총 이자 = <result>1251858274.42</result>

따라서 B씨가 대출 기간 동안 내야 하는 이자는 1,251,858,274.42원입니다.
</think>
<answer>1251858274.42</answer>",1251858274.42
21,"B씨는 생활비를 위해 945,200,000원을 연 3.38% 변동금리로 2년 동안 원리금균등상환 방식으로 대출받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자는 얼마인가요?","<think>
B씨는 945,200,000원을 연 3.38% 변동금리로 2년 동안 원리금균등상환 방식으로 대출받았습니다. 이 경우, 대출 기간 동안 내야 하는 이자를 계산하기 위해 다음과 같은 과정을 거칩니다.

먼저, 월 이자율을 계산합니다. 연 이자율 3.38%를 12개월로 나누어 월 이자율을 구합니다.
<calc>3.38 / 12 / 100</calc>
월 이자율 = <result>0.002816666666666667</result>

대출 기간은 2년이므로 총 상환 횟수는 24회입니다.
<calc>2 * 12</calc>
총 상환 횟수 = <result>24</result>

월 상환금을 계산하기 위해 다음 공식을 사용합니다:
월 상환금 = 원금 * (월 이자율 * (1 + 월 이자율) ^ 총 상환 횟수) / ((1 + 월 이자율) ^ 총 상환 횟수 - 1)
<calc>945200000 * (0.0028166667 * (1 + 0.0028166667) ** 24) / ((1 + 0.0028166667) ** 24 - 1)</calc>
월 상환금 = <result>40784904.33897745</result>

총 상환금은 월 상환금에 총 상환 횟수를 곱하여 구합니다.
<calc>40657418.09 * 24</calc>
총 상환금 = <result>978837704.1354587</result>

총 이자는 총 상환금에서 원금을 뺀 값입니다.
<calc>975778034.14 - 945200000</calc>
총 이자 = <result>33637704.13545871</result>

따라서, B씨가 대출 기간 동안 내야 하는 이자는 30,478,034.14원입니다.
</think>
<answer>33637704.14</answer>",33637704.14
22,"A씨는 1,432,000,000원을 일시불로 예치하는 예금 상품에 가입했습니다. 이 상품은 연 3.51%의 단리 이율이 적용되며, 비과세 혜택이 있습니다. A씨가 632일 후 중도해지할 경우, 중도해지 이율 1.755%가 적용됩니다. 이때 수령할 원금과 이자의 합계는 얼마인가요?","<think>
A씨는 1,432,000,000원을 예치하고, 632일 후에 중도해지할 경우를 고려합니다. 이 예금 상품은 연 3.51%의 단리 이율이 적용되지만, 중도해지 시에는 중도해지 이율 1.755%가 적용됩니다. 따라서 중도해지 이율을 사용하여 이자를 계산합니다.

먼저 중도해지 이율을 사용하여 이자를 계산합니다. 이자는 원금에 중도해지 이율을 곱하고, 이를 다시 예치 기간(632일)을 연간 기준(365일)으로 나눈 값입니다.
이자 = <calc>1,432,000,000 * (1.755 / 100) * (632 / 365)</calc>
이자 = <result>24,351,537.53</result>

이제 원금과 이자를 합산하여 A씨가 수령할 총 금액을 계산합니다.
총 금액 = <calc>1,432,000,000 + 24,351,537.53</calc>
총 금액 = <result>1,475,515,537.53</result>
</think>
<answer>1475515537.53</answer>",1475515537.53
