index,question,reasoning,answer
10,"퇴직 후 자녀 대학 학비로 2년 동안 대출을 받았는데, 이자가 1,240,000원 나왔어요. 원금이 1,000만원이고 연 6.2%의 단리였어요. 대출 기간은 어떻게 될까요?","<think>
단리 계산 공식을 사용하여 대출 기간을 구할 수 있습니다.

단리 계산 공식:
\[ \text{이자} = \text{원금} \times \text{이자율} \times \left( \frac{\text{기간}}{365} \right) \]

주어진 값:
- 이자 (\(I\)) = 1,240,000원
- 원금 (\(P\)) = 10,000,000원
- 연 이자율 (\(R\)) = 6.2% = 0.062

공식에 값을 대입하여 기간을 구합니다:
\[ 1,240,000 = 10,000,000 \times 0.062 \times \left( \frac{\text{기간}}{365} \right) \]

계산을 단순화하면:
\[ \frac{\text{기간}}{365} = \frac{1,240,000}{10,000,000 \times 0.062} \]
<calc>1240000 / (10000000 * 0.062)</calc> <result>2</result>
\[ \frac{\text{기간}}{365} = 2 \]

따라서, 기간은:
<calc>2 * 365</calc> <result>730</result> \text{일}
</think>
<answer>730</answer>",730.0
11,"음악 장비 구입을 위해 2년간 마이너스통장 대출로 빌려서 연 4.2% 단리 기준으로 총 이자를 420,000원 내었습니다. 빌린 금액은 얼마인가요?","<think>
주어진 정보에 따라 이자 공식과 조건을 활용하여 빌린 금액을 계산해보자.
1. 이자의 공식은 I = P * R * T이며 여기서:
    - I는 이자
    - P는 원금 (빌린 금액)
    - R은 이자율
    - T는 기간(년도)
   
2. 주어진 값으로 위의 공식을 풀어본다.
    - I = 420,000원
    - R = 0.042 (연 이자율 4.2%)
    - T = 2년

3. 공식을 재배열하여 P를 구한다:
    - P = I / (R * T)

4. 위의 값을 대입하여 계산한다:
    - P = 420000 / (0.042 * 2)
</think>

<calc>420000 / (0.042 * 2)</calc>원.
따라서 빌린 금액은 <result>5000000</result>원입니다.
<answer>
5000000.0
</answer>",5000000.0
12,"적금을 만기 수령하려고 매달 불입한 금액은 36개월 기준으로 총 5,700,000원이었습니다. 연 이자율이 단리 3.2%라면 한 달에 얼마씩 넣었는지 계산해볼 수 있을까요?","<think>
적금의 총 불입 금액은 5,700,000원이고, 이는 36개월 동안 매달 같은 금액을 불입한 것입니다. 연 이자율이 단리 3.2%이므로, 월 이자율은 3.2%를 12로 나눈 0.2667%입니다.

적금의 만기 금액은 매달 불입한 금액에 대한 원금과 이자의 합으로 계산됩니다. 단리의 경우, 각 월별로 불입된 금액은 매월 같은 이자율로 이자를 계산받습니다. 따라서, 각 월에 불입된 금액이 쌓이면서 얻는 이자의 총합을 고려해야 합니다.

총 만기 금액 5,700,000원은 다음과 같이 계산됩니다:

<calc>36 + (36 * 37 / 2) * (3.2 / 12 / 100)</calc> <result>37.776</result>

여기서,
- 36은 총 불입한 개월 수입니다.
- <calc>36 * 37 / 2</calc> <result>666</result>는 등차수열의 합으로, 각 월마다 불입된 금액이 쌓이면서 얻는 이자의 기초가 됩니다.
- <calc>3.2 / 12 / 100</calc> <result>0.0026667</result>은 월 이자율을 소수로 표현한 것입니다.

따라서, 월 불입금을 계산하기 위해 총 만기 금액을 위의 식의 분모로 나누어야 합니다:

<calc>5700000 / 37.776</calc> <result>150889.45</result>

</think>

<answer>한 달에 약 150,889.45원을 불입해야 합니다.</answer>",150889.45
13,"라이센스 비용 지급을 위해 매달 630,000원씩 18개월 동안 자유적금을 하면, 연 이자율이 단리로 4.5%일 때 만기 수령액은 얼마인가요?","<think> 자유적금을 매달 630,000원씩 18개월 동안 납입하고, 연 이자율이 단리로 4.5%일 때, 만기 수령액을 계산합니다. 먼저 총 납입원금을 계산합니다. 
이후 이자를 계산하기 위해 각 납입금에 대한 총 이자액을 구해 계산합니다. 이자율은 연 단리 4.5%이므로 월 이자율은 <calc>4.5 / 12 / 100</calc> <result>0.00375</result> 입니다. 자유적금은 매달 납입하는 형태이므로 이자는 각 납입금이 납입된 월에서부터 만기까지 발생합니다.

총 납입원금:
<calc>630000 * 18</calc> <result>11340000</result> 원

이자 계산:
납입금의 평균 잔고 월수를 구하고 이를 이용하여 이자를 계산합니다.

평균 잔고 월수:
<calc>18 * (18 + 1) / 2</calc> <result>171</result> 월

이자율을 이용한 이자 합계:
<calc>630000 * 171 * 0.00375</calc> <result>403987.5</result>

이자 합계를 납입 원금에 더하여 만기 수령액을 계산합니다.

만기 수령액:
<calc>11340000 + 403987.5</calc> <result>11743987.5</result> 원 </think>

<answer>11743987.5</answer>",11743987.5
14,"스포츠카를 구매하기 위해 2년 동안 단리로 대출을 받았더니 293,550원의 이자가 발생했어요. 연 5.15%의 이자율로 대출받을 때, 대출한 금액은 얼마였을까요?","<think>단리 계산 식은 다음과 같습니다:
이자 = 원금 × 이자율 × 기간

여기서, 
이자는 293,550원,
이자율은 5.15% (0.0515),
기간은 2년입니다.

우리는 원금을 찾고 싶습니다. 위의 식을 재정리하면:

원금 = 이자 / (이자율 × 기간)

따라서,
원금 = <calc>293550 / (0.0515 * 2)</calc> <result>2850000.0</result>

</think>
<answer>2850000.0</answer>",2850000.0
15,"차량 정비소를 확장하기 위해 2년간 연 4.3% 단리로 대출받았더니, 이자가 301,000원 나왔어요. 이 경우 빌린 원금이 얼마였는지 추정해볼 수 있을까요?","<think>이 문제를 해결하기 위해서는 단리 공식과 관련된 수식을 사용해야 합니다. 단리의 이자 공식은 다음과 같습니다:

\[ I = P \times r \times t \]

여기서,
- \( I \)는 이자 (301,000원),
- \( P \)는 원금 (구하고자 하는 값),
- \( r \)는 연 이율 (4.3% 또는 0.043),
- \( t \)는 기간 (2년).

위 공식을 통해 원금 \( P \)를 구하는 과정을 보여드리겠습니다.

주어진 정보를 이용해 우리는 아래 식을 설정할 수 있습니다:

\[ I = P \times r \times t \]

이를 원금을 구하도록 변형하면:

\[ P = \frac{I}{r \times t} \]

이제 주어진 값을 식에 대입해 봅시다:

\[ P = \frac{301000}{0.043 \times 2} \]

계산을 진행하면:

<calc>301000 / (0.043 * 2)</calc> <result>3500000.0</result>
</think>

따라서, 빌린 원금은 <answer>3500000.0</answer>원입니다.",3500000.0
16,"축구 아카데미 설립 자금을 위해 5,000,000원을 연 3.8% 단리로 2년간 예금하면 만기 수령 금액은 얼마인가요?","<think>
축구 아카데미 설립 자금을 위해 예금한 금액은 결국 원금 + 이자의 합산 금액이 됩니다. 단리 방식으로 이자를 계산할 때는 이자가 단순히 원금에 일정 비율로만 더해지는 방식입니다. 여기서는 연이율이 3.8%이고, 이 기간은 2년입니다. 따라서, 이자를 계산하고 그 이자를 원금에 더한 값을 구하면 됩니다.

단리 이자의 계산식은:
최종 금액 = 원금 × (1 + 이율 × 기간) 

이 공식을 이용하면:
최종 금액 = 5000000 × (1 + 0.038 × 2)
</think>

계산:
1. 먼저 0.038 × 2를 계산합니다: <calc>0.038 * 2</calc> <result>0.076</result>
2. 다음으로 1에 이 값을 더합니다: <calc>1 + 0.076</calc> <result>1.076</result>
3. 마지막으로 원금 5,000,000원에 이 값을 곱합니다: <calc>5000000 * 1.076</calc> <result>5380000.0</result>

<answer>
5380000.0
</answer>",5380000.0
17,"훈련 캠프에 참여하려고 1년 동안 4.5% 단리로 대출을 받았더니, 총 상환액이 10,450,000원이 되었어요. 이때 대출받은 원금을 추산해볼 수 있을까요?","<think>
대출받은 금액을 원금이라고 하고, 대출 상환액 계산하는 단리 공식은 다음과 같습니다:
\[ A = P(1 + rt) \]
여기서 
- \( A \) 는 총 상환액
- \( P \) 는 원금
- \( r \)는 이자율
- \( t \) 는 기간

주어진 데이터로 공식에 값을 대입하고 풀이하겠습니다.
총 상환액 \(A\) = 10,450,000원
이자율 \(r\) = 0.045
기간 \( t \) = 1년

원금 \(P\)를 구하기 위해 다음과 같이 식을 변형합니다:
\[ P = \frac{A}{(1 + rt)} \]

값을 대입해서 계산합니다:
<calc>10450000 / (1 + 0.045 * 1)</calc> <result>10000000.0</result>

따라서 대출받은 원금은 10,000,000원이 됩니다.
</think>

<answer>10000000.0</answer>",10000000.0
18,950만 원을 연 3.5% 단리로 2년 동안 신용대출하면 이자는 얼마인가요?,"<think>
이 문제는 단리로 계산된 이자를 구하는 문제입니다. 단리는 원금과 예정된 기간, 이자율을 곱하여 간단히 계산할 수 있습니다. 주어진 원금은 9,500,000원, 연 이자율은 3.5%, 대출 기간은 2년입니다.

단리 계산식은 다음과 같습니다:

이자 = 원금 × 이자율 × 기간

주어진 값들을 대입해서 계산해 보겠습니다:
원금 = 9,500,000원
이자율 = 3.5% = 0.035
기간 = 2년

따라서:

이자 = <calc>9500000 * 0.035 * 2</calc> <result>665000.0</result>
</think>

<answer>
665000.0
</answer>",665000.0
19,"영화 연구 자금을 위해 매달 1,000,000원을 2년 동안 적금하면, 연 이자율이 3.5% 단리일 때 총 이자는 얼마인가요?","<think>
영화 연구 자금을 마련하기 위해 매달 1,000,000원을 2년(24개월) 동안 적금하는 경우를 고려해보겠습니다. 연 이자율이 3.5%의 단리로 계산할 때 총 이자를 구하기 위해 다음과 같은 과정을 거칩니다.

1. **총 납입 금액 계산**:
   - 매달 1,000,000원씩 24개월 동안 납입하므로 총 납입 금액은:
     <calc>1000000 * 24</calc> <result>24000000</result>

2. **단리 이자 계산**:
   - 단리의 경우, 이자는 원금에만 적용되며 기간 동안 지속적으로 동일한 비율로 계산됩니다.
   - 하지만 매달 일정 금액을 납입하는 경우, 각 납입금이 투자되는 기간이 다르므로 각 납입금에 대한 이자를 따로 계산해야 합니다.
   - 이를 위해 납입한 돈이 투자되는 기간의 평균을 구합니다. 24개월 동안 매달 납입하므로 평균 투자 기간은 <calc>(24 + 1) / 2</calc> <result>12.5</result>개월이 됩니다.
   - 연 이자율 3.5%를 월 이자율로 환산하면:
     <calc>3.5 / 12 / 100</calc> <result>0.0029166667</result> (월 이자율)
   - 따라서 총 이자는 다음과 같이 계산됩니다:
     <calc>24000000 * 0.0029166667 * 12.5</calc> <result>875000.0</result>
   
   - 위의 계산을 단순화하여 일반화된 공식으로 표현하면:
     <calc>1000000 * 24 * (24 + 1) / 2 * 0.0029166667</calc> <result>875000.0</result>
</think>
<answer>875000.0</answer>",875000.0
20,"두 자녀와의 여행 비용을 위해 연 2.5% 단리로 2년 동안 적금했더니 총 78,000원의 이자가 생겼어요. 매달 얼마씩 넣었을까요?","<think>
두 자녀와의 여행 비용을 위해 2년 동안 매달 일정 금액을 적금하여 단리로 이자를 받았습니다. 총 이자가 78,000원이고, 연 이자율은 2.5%입니다.

단리 계산 시, 이자는 원금에만 적용되므로 매달 저축한 금액들이 각각 다른 기간 동안 이자를 발생시킵니다. 첫 달에 저축한 금액은 24개월 동안 이자를 받고, 두 번째 달에는 23개월 동안, ... , 마지막 달에 저축한 금액은 1개월 동안 이자를 받습니다.

이러한 월별 저축의 이자를 모두 합하면 총 이자 78,000원이 됩니다. 이를 수식으로 나타내면 다음과 같습니다:

\[ \text{총 이자} = \text{월 저축액} \times \text{이자율} \times \left( \frac{24 + 1}{2} \right) \]

여기서,
- 총 이자는 78,000원
- 이자율은 연 2.5%를 월 이자율로 환산하면 \(\frac{2.5}{12 \times 100} = 0.0020833\)

따라서, 월 저축액을 구하기 위해 위의 수식을 정리하면:

\[ \text{월 저축액} = \frac{78,000}{\left( 24 \times \frac{25}{2} \times 0.0020833 \right)} \]

계산을 통해 월 저축액을 구할 수 있습니다.

<calc>78000 / (24 * (25 / 2) * (2.5/12/100)</calc> <result>124800</result>
</think>
<answer>124800</answer>",124800.0
21,"전세 집을 위한 전월세보증금을 마련하기 위해 50,000,000원을 연 4.0% 복리로 1년간 대출받고자 합니다. 이자는 얼마인가요?","<think>
전세 집을 위한 전월세보증금을 마련하기 위해 50,000,000원을 연 4.0%의 이율로 1년간 대출받는 경우, 복리 이자를 계산해보겠습니다.

복리 이자 계산 공식은 다음과 같습니다:

이자 = 원금 × (1 + 이율)^기간 - 원금

여기서,
- 원금은 50,000,000원,
- 이율은 4.0% (즉, 0.04),
- 기간은 1년입니다.

공식을 대입하여 계산하면:

이자 = 50,000,000 × (1 + 0.04)^1 - 50,000,000
<calc>50000000 * 1.04</calc> <result>52000000.0</result>
<calc>52000000.0 - 50000000</calc> <result>2000000.0</result>

따라서, 1년간 발생하는 이자는 2,000,000원입니다.
</think>
<answer>2000000.0</answer>",2000000.0
22,"가족 여행 자금을 위해 2,562,000원을 연 4.1% 단리로 1년간 정기예금하면 받을 수 있는 이자는 얼마인가요?","<think>
가족 여행 자금을 위해 2,562,000원을 연 4.1%의 단리로 1년간 정기예금할 경우 받을 수 있는 이자를 계산해보겠습니다.

단리 이자 계산 공식은 다음과 같습니다:
이자 = 원금 × 이율 × 기간

여기서,
- 원금은 2,562,000원,
- 이율은 4.1% (0.041로 계산),
- 기간은 1년입니다.

공식을 대입하면:
<calc>2562000 * 0.041 * 1</calc> <result>105042.0</result>
</think>
<answer>105042.0</answer>",105042.0
23,"다문화 연구 자료 수집 비용을 위해 1년 동안 신용대출을 받았더니, 42,500원의 이자가 발생했어요. 연 4.25% 단리 대출이라면, 대출 원금은 얼마였을까요?","<think>
단리 이자 계산 공식은 다음과 같습니다:

이자 = 원금 × 이자율 × 기간

주어진 값을 대입하면,

42500 = 원금 × 0.0425 × 1

원금을 구하기 위해 양변을 0.0425 × 1로 나누면,

원금 = <calc>42500 / 0.0425</calc> <result>1000000.0</result>
</think>
<answer>1000000.0</answer>",1000000.0
24,"전세 자금 보충을 위해 2년 동안 912,000원의 이자를 낼 계획으로 돈을 빌렸어요. 만약 연 이자율이 3.8% 단리라면, 얼마를 대출받았을까요?","<think>
문제에서 주어진 정보에 따라 연 이자율은 3.8%이며, 대출 기간은 2년입니다.
단리 이자 계산 공식은 다음과 같습니다:
\[ I = P \times r \times t \]

여기서,
- I는 이자 (912,000원)
- P는 원금 (우리가 구해야 하는 값)
- r은 연 이자율 (3.8% 또는 0.038)
- t는 기간 (2년)

공식을 원금에 대해 풀면:
\[ P = \frac{I}{r \times t} \]

주어진 값을 대입하면:
\[ P = \frac{912,000}{0.038 \times 2} \]

이를 계산하면:
<calc>912000 / (0.038 * 2)</calc> <result>12000000</result>
</think>
<answer>12000000</answer>",12000000.0
25,"대학원 학비를 마련하기 위해 연 3.5% 단리로 6개월 동안 적금을 넣어 총 180,000원의 이자를 받았습니다. 매달 얼마씩 자유적금에 저축했을까요?","<think>
주어진 문제는 연 3.5%의 단리로 6개월 동안 적금을 넣어 총 180,000원의 이자를 받았을 때, 매달 얼마씩 저축했는지를 구하는 것입니다.

1. **연 이자율을 월 이자율로 변환**:
   - 연 이자율: 3.5%
   - 월 이자율 = <calc>0.035 / 12</calc> <result>0.0029166667</result>

2. **저축 기간별 이자 계산**:
   - 첫 달에 저축한 금액은 6개월 동안 이자를 받습니다.
   - 두 번째 달은 5개월, ..., 마지막 달은 1개월 동안 이자를 받습니다.
   - 총 저축 기간의 합: <calc>6 + 5 + 4 + 3 + 2 + 1</calc> <result>21</result>개월

3. **총 이자 공식 설정**:
   - 총 이자 = P × 총 저축 기간 × 월 이자율
   - 180,000원 = P × <calc>21 * 0.0029166667</calc> <result>0.0612500007</result>

4. **매달 저축 금액(P) 계산**:
   - P = <calc>180000 / 0.0612500007</calc> <result>2938775.51</result>원

따라서, 매달 약 2,938,775.51원을 저축해야 합니다.
</think>

<answer>2938775.51원</answer>",2938775.51
26,"전세 자금을 마련하기 위해 30,000,000원을 연 2.85% 복리로 1년간 대출받으면, 총 상환액은 얼마인가요?","<think>
전세 자금을 마련하기 위해 30,000,000원을 연 2.85%의 복리 이자율로 1년간 대출받을 경우, 총 상환액을 계산하기 위해 복리 계산 공식을 사용합니다. 복리 계산 공식은 다음과 같습니다:

총 상환액 = 원금 × (1 + 이자율)^기간

여기서,
- 원금 = 30,000,000원
- 이자율 = 2.85% = 0.0285
- 기간 = 1년

공식을 대입하면,

총 상환액 = 30,000,000 × (1 + 0.0285)^1 = 30,000,000 × 1.0285 = 30,855,000원

따라서, 1년 후 총 상환액은 30,855,000원이 됩니다.
<calc>30000000 * (1 + 0.0285)</calc> <result>30855000.0</result>
</think>
<answer>30855000.0</answer>",30855000.0
27,"결혼 비용을 모으기 위해 월급 일부인 1,200,000원을 연 3.5% 단리로 18개월간 저축하면 받을 수 있는 이자는 얼마인가요?","<think>수식을 풀고 답을 도출하기 위해 단계별로 계산을 진행해 보겠습니다. 단리로 계산할 경우 사용할 수식은 다음과 같습니다:

\[ I = P \times r \times t \]

여기서 \( I \)는 이자, \( P \)는 원금, \( r \)은 이율, \( t \)는 시간입니다.

주어진 값들에 대입해보면:
- 원금 (\( P \)): 1,200,000원
- 이율 (\( r \)): 3.5% = 0.035
- 기간 (\( t \)): 18개월 = 1.5년 (연 단위로 변환 위해 12로 나눔)

\[
I = 1,200,000 \times 0.035 \times \frac{18}{12}
\]

이제 계산을 진행해 보겠습니다.
<calc>1200000 * 0.035 * 18 / 12 </calc> <result>63000</result>

따라서 최종 이자는 약 63,000원이 됩니다.
</think>

<answer>63000</answer>",63000.0
28,"졸업 후 취업 준비를 위해 신용대출로 2년 동안 연 4.2% 단리 조건으로, 총 12만 6000원의 이자가 발생했어요. 처음에 얼마를 대출받았을까요?","<think>
주어진 문제는 단리로 계산된 이자를 이용하여 대출 원금을 구하는 문제입니다. 단리 계산식은 다음과 같습니다:

이자 = 원금 × 이율 × 기간

여기서,
- 이자 = 126,000원
- 이율 = 4.2% = 0.042
- 기간 = 2년

원금을 구하기 위해 식을 변형하면:

원금 = 이자 / (이율 × 기간)

따라서 계산은 다음과 같습니다:

<calc>126000 / (0.042 * 2)</calc> <result>1500000</result>
</think>
<answer>1500000원</answer>",1500000.0
29,"아이의 미래 학자금으로 준비하기 위해 2,000,000원을 연 4.8% 복리로 2년간 예금하면 만기 수령 금액은 얼마인가요?","<think>
먼저, 초기 금액 2,000,000원에 연 4.8%의 이자를 복리로 적용합니다. 복리 계산을 위해 이자율을 소수로 변환하면 0.048이 됩니다.

따라서 만기 금액은 다음과 같이 계산됩니다:

<calc>2000000 * (1 + 0.048) ** 2</calc> <result>2196608.0</result>
</think>
<answer>2196608.0</answer>",2196608.0
