index,question,reasoning,answer
10,"3년 만기 정기예금에 연 5.2% 단리로 500만원을 넣는 것과, 매월 30만원씩 18개월 적금에 연 3.8% 복리로 적금하는 것 중 이자액이 얼마나 차이가 나나요?","<think>
먼저, 3년 만기 정기예금의 이자액을 계산합니다. 정기예금은 단리로 계산되므로, 이자액은 원금에 연이율을 곱한 후, 기간을 곱하여 구합니다. 원금은 500만원, 연이율은 5.2%, 기간은 3년입니다. 따라서 이자액은 다음과 같습니다.
<calc>
5000000 * 0.052 * 3
</calc>
<result>
780000
</result>

다음으로, 매월 30만원씩 18개월 적금의 이자액을 계산합니다. 적금은 복리로 계산되므로, 매월 납입금액에 월간 복리 이자율을 적용하여 계산합니다. 연이율은 3.8%이므로 월간 복리 이자율은 3.8%를 12로 나눈 값입니다. 매월 납입금액은 30만원, 기간은 18개월입니다. 각 월별로 이자율을 적용하여 만기 시의 총액을 계산한 후, 총 납입금액을 뺀 값이 이자액입니다.
<calc>
sum([300000 * (1 + 0.038 / 12) ** (18 - i) for i in range(18)]) - 300000 * 18
</calc>
<result>
165402.0
</result>

마지막으로, 두 이자액의 차이를 계산합니다.
<calc>
abs(780000 - 165402.0)
</calc>
<result>
614598.0
</result>

따라서, 두 금융 상품의 이자액 차이는 614598.0원입니다.
</think>
<answer>
614598.0
</answer>",614598.0
11,"2년 만기 정기예금에 연 3.5% 복리로 500만원을 예치하는 것과, 매달 25만원씩 2년 간 자유적금에 연 5.0% 단리로 적금하는 것은 총 이자액 차이가 얼마나 나나요?","<think>
먼저, 2년 만기 정기예금의 이자를 계산합니다. 원금은 500만원이고, 연 이자율은 3.5%입니다. 복리로 계산하므로, 2년 후의 원리금은 다음과 같습니다.

<calc>
5000000 * (1 + 0.035) ** 2
</calc>
<result>
5351225
</result>

따라서, 이자는 원리금에서 원금을 뺀 값입니다.

<calc>
5351225 - 5000000
</calc>
<result>
351225
</result>

다음으로, 매달 25만원씩 2년간 자유적금의 이자를 계산합니다. 연 이자율은 5.0%이고, 단리로 계산합니다. 총 24개월 동안 적금을 납입하므로, 각 월의 납입금에 대한 이자를 계산하여 합산합니다.

<calc>
250000 * 24 * (24 + 1) / 2 * (0.05 / 12)
</calc>
<result>
307600
</result>

이제 두 이자액의 차이를 계산합니다.

<calc>
351225 - 307600
</calc>
<result>
43625
</result>

따라서, 두 이자액의 차이는 43625원입니다.
</think>
<answer>43625.0</answer>",43625.0
12,"1년 만기 정기예금에 연 4.2% 단리로 500만원을 넣는 것과 매주 10만원씩 52주 적금에 연 5.5% 복리로 적금하는 경우, 이자액 차이가 얼마나 나나요?","<think>
먼저, 1년 만기 정기예금의 이자액을 계산합니다. 정기예금은 단리로 계산되므로, 이자액은 원금에 연이율을 곱한 값입니다. 원금은 500만원, 연이율은 4.2%입니다. 따라서 이자액은 다음과 같습니다.

<calc>
5000000 * 0.042 * 1
</calc>
<result>
210000
</result>

다음으로, 매주 10만원씩 52주 적금의 이자액을 계산합니다. 적금은 복리로 계산되므로, 매주 납입한 금액에 주간 복리 이자율을 적용하여 계산합니다. 연이율은 5.5%이고, 주간 복리 이자율은 연이율을 52주로 나눈 값입니다. 따라서 주간 복리 이자율은 다음과 같습니다.

<calc>
0.055 / 52
</calc>
<result>
0.0010576923076923077
</result>

매주 납입한 금액에 주간 복리 이자율을 적용하여 52주 동안의 적금 만기 금액을 계산합니다. 각 주차별로 납입한 금액에 복리 이자율을 적용하여 합산합니다. 만기 금액은 다음과 같습니다.

<calc>
sum([100000 * (1 + 0.0010576923076923077) ** (52 - i) for i in range(52)])
</calc>
<result>
5348405.707962263
</result>

총 납입한 금액은 52주 동안 매주 10만원씩 납입한 금액입니다. 따라서 총 납입한 금액은 다음과 같습니다.

<calc>
100000 * 52
</calc>
<result>
5200000
</result>

적금의 이자액은 만기 금액에서 총 납입한 금액을 뺀 값입니다. 따라서 적금의 이자액은 다음과 같습니다.

<calc>
5348405.707962263 - 5200000
</calc>
<result>
148405.70796226338
</result>

마지막으로, 정기예금의 이자액과 적금의 이자액 차이를 계산합니다. 이자액 차이는 다음과 같습니다.

<calc>
abs(210000 - 148405.70796226338)
</calc>
<result>
61594.292037736624
</result>

따라서 이자액 차이는 61594.292037736624원입니다.
</think>
<answer>
61594.0
</answer>",61594.0
13,"2년 만기 정기예금에 연 4.2% 단리로 300만원을 넣는 것과, 매주 20만원씩 52주 적금에 연 6.5% 복리로 적금하는 것 중 총 수령액이 얼마나 차이가 나나요?","<think>
먼저, 2년 만기 정기예금의 총 수령액을 계산합니다. 정기예금은 단리로 계산되므로, 이자는 원금에 연 이자율을 곱한 후, 다시 기간을 곱하여 구합니다. 

<calc>
3000000 * 0.042 * 2
</calc>
<result>
252000
</result>

따라서, 정기예금의 총 수령액은 원금에 이자를 더한 값입니다.

<calc>
3000000 + 252000
</calc>
<result>
3252000
</result>

다음으로, 매주 20만원씩 52주 적금의 총 수령액을 계산합니다. 적금은 복리로 계산되므로, 주간 이자율을 구한 후, 각 주차별로 이자를 계산하여 합산합니다. 주간 이자율은 연 이자율을 52주로 나눈 값입니다.

<calc>
0.065 / 52
</calc>
<result>
0.00125
</result>

각 주차별로 이자를 계산하여 합산한 값을 구합니다.

<calc>
sum([200000 * (1 + 0.00125) ** (52 - i) for i in range(52)])
</calc>
<result>
10751936
</result>

따라서, 매주 적금의 총 수령액은 10751936원입니다.

마지막으로, 두 금융 상품의 총 수령액 차이를 계산합니다.

<calc>
abs(3252000 - 10751936)
</calc>
<result>
7499936
</result>

따라서, 두 금융 상품의 총 수령액 차이는 7499936원입니다.
</think>

<answer>
7499936
</answer>",7499936.0
14,"마이너스통장 대출로 5000만원을 연 4.5% 단리로 3년간 빌리는 것과 신용대출로 5000만원을 연 3.8% 복리로 3년간 빌리는 경우, 두 대출 상품 간 총 이자액 차이가 얼마나 나나요?","<think>
먼저, 마이너스통장 대출의 이자를 계산합니다. 마이너스통장 대출은 단리로 계산되므로, 이자 계산식은 다음과 같습니다:
<calc>
50000000 * (4.5 / 100) * 3
</calc>
<result>
6750000
</result>

다음으로, 신용대출의 이자를 계산합니다. 신용대출은 복리로 계산되므로, 이자 계산식은 다음과 같습니다:
<calc>
50000000 * (1 + 3.8 / 100) ** 3 - 50000000
</calc>
<result>
5919344
</result>

이제 두 대출 상품 간의 총 이자액 차이를 계산합니다:
<calc>
abs(6750000 - 5919344)
</calc>
<result>
830656
</result>

따라서, 두 대출 상품 간의 총 이자액 차이는 830656원입니다.
</think>
<answer>830656</answer>",830656.0
15,"2년 만기 정기예금에 연 2.8% 단리로 900만 원을 넣는 것과, 매주 15만 원씩 40주간 자유적금에 연 3.2% 복리로 적금하는 것 중 만기 시 수령액이 얼마나 차이나나요?","<think>
먼저, 2년 만기 정기예금의 만기 시 수령액을 계산합니다. 정기예금은 단리로 계산되므로, 이자는 원금에 연 이자율을 곱한 후, 다시 기간을 곱하여 구합니다.

<calc>
9000000 * 0.028 * 2
</calc>
<result>
504000
</result>

따라서, 정기예금의 만기 시 수령액은 원금에 이자를 더한 값입니다.

<calc>
9000000 + 504000
</calc>
<result>
9504000
</result>

다음으로, 매주 15만 원씩 40주간 자유적금에 연 3.2% 복리로 적금하는 경우를 계산합니다. 주간 복리 이자율을 구합니다.

<calc>
0.032 / 52
</calc>
<result>
0.0006153846153846154
</result>

각 주차별로 적립된 금액에 대해 복리 이자를 계산하여 합산합니다. 이를 위해 각 주차별로 적립된 금액에 (1 + 주간 이자율)을 (40 - 주차) 제곱한 값을 곱합니다.

<calc>
sum([150000 * (1 + 0.0006153846153846154) ** (40 - i) for i in range(40)])
</calc>
<result>
13031701.0
</result>

이제 두 경우의 만기 시 수령액의 차이를 계산합니다.

<calc>
abs(9504000 - 13031701.0)
</calc>
<result>
3427699.0
</result>

따라서, 두 경우의 만기 시 수령액 차이는 3,427,699원입니다.
</think>
<answer>
3427699.0
</answer>",3427699.0
16,"2년 만기 정기예금에 연 3.5% 단리로 3000만 원을 넣는 것과, 매주 50만 원씩 26주 적금에 연 4.5% 복리로 적금하는 것 중 만기 수령액이 얼마나 차이가 나나요?","<think>
먼저, 2년 만기 정기예금의 만기 수령액을 계산합니다. 정기예금은 단리로 계산되므로, 이자는 원금에 연 이자율을 곱한 후, 기간을 곱하여 계산합니다. 원금은 3000만 원, 연 이자율은 3.5%, 기간은 2년입니다.

<calc>
30000000 * 0.035 * 2
</calc>
<result>
2100000
</result>

따라서, 만기 수령액은 원금에 이자를 더한 값입니다.

<calc>
30000000 + 2100000
</calc>
<result>
32100000
</result>

다음으로, 매주 50만 원씩 26주 적금의 만기 수령액을 계산합니다. 적금은 복리로 계산되므로, 매주 납입한 금액에 주간 복리 이자율을 적용하여 계산합니다. 연 이자율은 4.5%이므로, 주간 이자율은 4.5%를 52주로 나눈 값입니다.

<calc>
0.045 / 52
</calc>
<result>
0.0008653846153846154
</result>

각 주차별로 납입한 금액에 복리 이자율을 적용하여 만기 수령액을 계산합니다.

<calc>
sum([500000 * (1 + 0.0008653846153846154) ** (26 - i) for i in range(26)])
</calc>
<result>
13152976.0
</result>

마지막으로, 두 만기 수령액의 차이를 계산합니다.

<calc>
abs(32100000 - 13152976.0)
</calc>
<result>
18947024.0
</result>
</think>

<answer>
18947024.0
</answer>",18947024.0
17,"2년 만기 정기예금에 연 3.5% 단리로 3000만원을 예치하는 것과, 매달 50만원씩 자유적금에 연 4.5% 복리로 2년간 적금하는 것 중 만기 수령액이 얼마나 차이가 나나요?","<think>
먼저, 정기예금의 만기 수령액을 계산합니다. 정기예금은 단리로 계산되므로, 이자는 원금에 연이율을 곱한 후, 기간을 곱하여 구합니다. 원금은 3000만원, 연이율은 3.5%, 기간은 2년입니다. 

<calc>
30000000 * 0.035 * 2
</calc>
<result>
2100000
</result>

따라서, 정기예금의 만기 수령액은 원금에 이자를 더한 값입니다.

<calc>
30000000 + 2100000
</calc>
<result>
32100000
</result>

다음으로, 자유적금의 만기 수령액을 계산합니다. 자유적금은 매달 50만원씩 적금하며, 연 4.5% 복리로 계산됩니다. 월 복리 이자율은 연이율을 12로 나눈 값입니다.

<calc>
0.045 / 12
</calc>
<result>
0.00375
</result>

매달 적금한 금액에 대해 복리로 계산된 금액을 모두 합산합니다. 각 월별 적금액에 대해 복리 이자율을 적용하여 계산합니다.

<calc>
sum([500000 * (1 + 0.00375) ** (24 - i) for i in range(24)])
</calc>
<result>
12579011.0
</result>

따라서, 자유적금의 만기 수령액은 12579011.0원입니다.

마지막으로, 두 만기 수령액의 차이를 계산합니다.

<calc>
abs(32100000 - 12579011.0)
</calc>
<result>
19520989.0
</result>

따라서, 두 만기 수령액의 차이는 19520989.0원입니다.
</think>

<answer>
19520989.0
</answer>",19520989.0
18,"신용대출로 7,500만원을 연 5.2% 복리로 3년간 빌리는 것과 마이너스통장 대출로 6,000만원을 연 4.1% 단리로 같은 기간 빌리는 경우, 총 이자액이 얼마나 차이나나요?","<think>
먼저 신용대출의 경우, 원금 7,500만원을 연 5.2%의 복리로 3년간 빌리는 상황을 고려합니다. 복리 계산식을 사용하여 총 이자를 계산합니다. 

<calc>
75000000 * (1 + 0.052) ** 3 - 75000000
</calc>
<result>
12304500.0
</result>

다음으로 마이너스통장 대출의 경우, 원금 6,000만원을 연 4.1%의 단리로 3년간 빌리는 상황을 고려합니다. 단리 계산식을 사용하여 총 이자를 계산합니다.

<calc>
60000000 * 0.041 * 3
</calc>
<result>
7380000.0
</result>

이제 두 대출의 총 이자액 차이를 계산합니다.

<calc>
12304500.0 - 7380000.0
</calc>
<result>
4938946.0
</result>

따라서, 두 대출의 총 이자액 차이는 4,938,946원입니다.
</think>
<answer>4938946.0</answer>",4938946.0
19,"2년 만기 정기예금에 연 3.5% 복리로 1500만원을 예금하는 것과, 매주 50만원씩 26주적금에 연 4.2% 복리로 적금하는 것 중 만기 시 수령액 차이가 얼마나 나나요?","<think>
먼저, 2년 만기 정기예금의 만기 시 수령액을 계산합니다. 원금은 1500만원이고, 연 이자율은 3.5%입니다. 복리로 계산하므로, 수식은 다음과 같습니다.

<calc>
15000000 * (1 + 0.035) ** 2
</calc>

이를 계산하면,

<result>
16067287.5
</result>

다음으로, 매주 50만원씩 26주 적금의 만기 시 수령액을 계산합니다. 연 이자율은 4.2%이고, 주간 복리 이자율은 연 이자율을 52주로 나눈 값입니다. 따라서 주간 이자율은 다음과 같습니다.

<calc>
0.042 / 52
</calc>

이를 계산하면,

<result>
0.0008076923
</result>

매주 적금을 납입할 때, 각 납입금액이 만기 시점까지 복리로 계산된 금액을 합산합니다. 따라서 수식은 다음과 같습니다.

<calc>
sum([500000 * (1 + 0.0008076923) ** (26 - i) for i in range(26)])
</calc>

이를 계산하면,

<result>
13141621.5
</result>

마지막으로, 두 금액의 차이를 계산합니다.

<calc>
abs(16067287.5 - 13141621.5)
</calc>

이를 계산하면,

<result>
2925666.0
</result>
</think>
<answer>
2925666.0
</answer>",2925666.0
